categoria,atributo,valor,atributo_complementario,complemento
Computadores,procesador_principal,Intel Xeon E5530,hilos_procesador,8
Computadores,procesador_principal,Intel Xeon E5540,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon E5540,hilos_procesador,8
Computadores,procesador_principal,Intel Xeon E5603,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon E5603,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon E5606,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon E5606,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon E5607,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon E5607,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon E5620,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon E5620,hilos_procesador,8
Computadores,procesador_principal,Intel Xeon E5630,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon E5630,hilos_procesador,8
Computadores,procesador_principal,Intel Xeon E5640,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon E5640,hilos_procesador,8
Computadores,procesador_principal,Intel Xeon E5645,nucleos_procesador,6
Computadores,procesador_principal,Intel Xeon E5645,hilos_procesador,12
Computadores,procesador_principal,Intel Xeon E5649,nucleos_procesador,6
Computadores,procesador_principal,Intel Xeon E5649,hilos_procesador,12
Computadores,procesador_principal,Intel Xeon E7- 2830,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon E7- 2830,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon E7- 4807,nucleos_procesador,6
Computadores,procesador_principal,Intel Xeon E7- 4807,hilos_procesador,12
Computadores,procesador_principal,Intel Xeon E7- 4860,nucleos_procesador,10
Computadores,procesador_principal,Intel Xeon E7- 4860,hilos_procesador,20
Computadores,procesador_principal,Intel Xeon E7- 4870,nucleos_procesador,10
Computadores,procesador_principal,Intel Xeon E7- 4870,hilos_procesador,20
Computadores,procesador_principal,Intel Xeon E7- 8837,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon E7- 8837,hilos_procesador,8
Computadores,procesador_principal,Intel Xeon E7- 8870,nucleos_procesador,10
Computadores,procesador_principal,Intel Xeon E7- 8870,hilos_procesador,20
Computadores,procesador_principal,Intel Xeon E7-4809 v2,nucleos_procesador,6
Computadores,procesador_principal,Intel Xeon E7-4809 v2,hilos_procesador,12
Computadores,procesador_principal,Intel Xeon E7-4820 v2,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon E7-4820 v2,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon E7-4830,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon E7-4830,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon E7-4830 v3,nucleos_procesador,12
Computadores,procesador_principal,Intel Xeon E7-4830 v3,hilos_procesador,24
Computadores,procesador_principal,Intel Xeon E7-4850,nucleos_procesador,10
Computadores,procesador_principal,Intel Xeon E7-4850,hilos_procesador,20
Computadores,procesador_principal,Intel Xeon E7-4870 v2,nucleos_procesador,15
Computadores,procesador_principal,Intel Xeon E7-4870 v2,hilos_procesador,30
Computadores,procesador_principal,Intel Xeon E7-4880 v2,nucleos_procesador,15
Computadores,procesador_principal,Intel Xeon E7-4880 v2,hilos_procesador,30
Computadores,procesador_principal,Intel Xeon E7-4890 v2,nucleos_procesador,15
Computadores,procesador_principal,Intel Xeon E7-4890 v2,hilos_procesador,30
Computadores,procesador_principal,Intel Xeon E7-8857 v2,nucleos_procesador,12
Computadores,procesador_principal,Intel Xeon E7-8857 v2,hilos_procesador,12
Computadores,procesador_principal,Intel Xeon E7-8860 v4,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon E7-8860 v4,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon E7-8867 v3,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon E7-8867 v3,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon E7-8870 v4,nucleos_procesador,20
Computadores,procesador_principal,Intel Xeon E7-8870 v4,hilos_procesador,40
Computadores,procesador_principal,Intel Xeon E7-8880 v2,nucleos_procesador,15
Computadores,procesador_principal,Intel Xeon E7-8880 v2,hilos_procesador,30
Computadores,procesador_principal,Intel Xeon E7-8880 v3,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon E7-8880 v3,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon E7-8880 v4,nucleos_procesador,22
Computadores,procesador_principal,Intel Xeon E7-8880 v4,hilos_procesador,44
Computadores,procesador_principal,Intel Xeon E7-8890 v3,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon E7-8890 v3,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon E7-8890 v4,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon E7-8890 v4,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon E7-8891 v3,nucleos_procesador,10
Computadores,procesador_principal,Intel Xeon E7-8891 v3,hilos_procesador,20
Computadores,procesador_principal,Intel Xeon E7-8891 v4,nucleos_procesador,10
Computadores,procesador_principal,Intel Xeon E7-8891 v4,hilos_procesador,20
Computadores,procesador_principal,Intel Xeon E7-8893 v4,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon E7-8893 v4,hilos_procesador,8
Computadores,procesador_principal,Intel Xeon E7-8894 v4,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon E7-8894 v4,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon E7-8895 v2,nucleos_procesador,15
Computadores,procesador_principal,Intel Xeon E7-8895 v2,hilos_procesador,30
Computadores,procesador_principal,Intel Xeon E7320,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon E7320,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon E7330,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon E7330,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon E7340,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon E7340,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon E7450,nucleos_procesador,6
Computadores,procesador_principal,Intel Xeon E7450,hilos_procesador,6
Computadores,procesador_principal,Intel Xeon E7530,nucleos_procesador,6
Computadores,procesador_principal,Intel Xeon E7530,hilos_procesador,12
Computadores,procesador_principal,Intel Xeon E7540,nucleos_procesador,6
Computadores,procesador_principal,Intel Xeon E7540,hilos_procesador,12
Computadores,procesador_principal,Intel Xeon Gold 5115,nucleos_procesador,10
Computadores,procesador_principal,Intel Xeon Gold 5115,hilos_procesador,20
Computadores,procesador_principal,Intel Xeon Gold 5117,nucleos_procesador,14
Computadores,procesador_principal,Intel Xeon Gold 5117,hilos_procesador,28
Computadores,procesador_principal,Intel Xeon Gold 5118,nucleos_procesador,12
Computadores,procesador_principal,Intel Xeon Gold 5118,hilos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 5120,nucleos_procesador,14
Computadores,procesador_principal,Intel Xeon Gold 5120,hilos_procesador,28
Computadores,procesador_principal,Intel Xeon Gold 5120T,nucleos_procesador,14
Computadores,procesador_principal,Intel Xeon Gold 5120T,hilos_procesador,28
Computadores,procesador_principal,Intel Xeon Gold 5122,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon Gold 5122,hilos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 5215,nucleos_procesador,10
Computadores,procesador_principal,Intel Xeon Gold 5215,hilos_procesador,20
Computadores,procesador_principal,Intel Xeon Gold 5217,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 5217,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 5218,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 5218,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 5218N,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 5218N,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 5218R,nucleos_procesador,20
Computadores,procesador_principal,Intel Xeon Gold 5218R,hilos_procesador,40
Computadores,procesador_principal,Intel Xeon Gold 5218T,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 5218T,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 5220,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon Gold 5220,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon Gold 5220R,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 5220R,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 5220S,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon Gold 5220S,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon Gold 5222,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon Gold 5222,hilos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 5315Y,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 5315Y,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 5317,nucleos_procesador,12
Computadores,procesador_principal,Intel Xeon Gold 5317,hilos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 5318H,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon Gold 5318H,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon Gold 5318N,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 5318N,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 5318Y,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 5318Y,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 5320,nucleos_procesador,26
Computadores,procesador_principal,Intel Xeon Gold 5320,hilos_procesador,52
Computadores,procesador_principal,Intel Xeon Gold 5320H,nucleos_procesador,20
Computadores,procesador_principal,Intel Xeon Gold 5320H,hilos_procesador,40
Computadores,procesador_principal,Intel Xeon Gold 5412U,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 5412U,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 5415+,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 5415+,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 5416S,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 5416S,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 5418Y,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 5418Y,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 5420+,nucleos_procesador,28
Computadores,procesador_principal,Intel Xeon Gold 5420+,hilos_procesador,56
Computadores,procesador_principal,Intel Xeon Gold 5512U,nucleos_procesador,28
Computadores,procesador_principal,Intel Xeon Gold 5512U,hilos_procesador,56
Computadores,procesador_principal,Intel Xeon Gold 5515+,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 5515+,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 5520+,nucleos_procesador,28
Computadores,procesador_principal,Intel Xeon Gold 5520+,hilos_procesador,56
Computadores,procesador_principal,Intel Xeon Gold 6122,nucleos_procesador,20
Computadores,procesador_principal,Intel Xeon Gold 6122,hilos_procesador,40
Computadores,procesador_principal,Intel Xeon Gold 6126,nucleos_procesador,12
Computadores,procesador_principal,Intel Xeon Gold 6126,hilos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6128,nucleos_procesador,6
Computadores,procesador_principal,Intel Xeon Gold 6128,hilos_procesador,12
Computadores,procesador_principal,Intel Xeon Gold 6130,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6130,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6130H,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6130H,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6130T,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6130T,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6132,nucleos_procesador,14
Computadores,procesador_principal,Intel Xeon Gold 6132,hilos_procesador,28
Computadores,procesador_principal,Intel Xeon Gold 6134,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 6134,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6136,nucleos_procesador,12
Computadores,procesador_principal,Intel Xeon Gold 6136,hilos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6137,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 6137,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6138,nucleos_procesador,20
Computadores,procesador_principal,Intel Xeon Gold 6138,hilos_procesador,40
Computadores,procesador_principal,Intel Xeon Gold 6138T,nucleos_procesador,20
Computadores,procesador_principal,Intel Xeon Gold 6138T,hilos_procesador,40
Computadores,procesador_principal,Intel Xeon Gold 6139,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon Gold 6139,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon Gold 6140,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon Gold 6140,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon Gold 6142,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6142,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6143,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6143,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6144,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 6144,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6146,nucleos_procesador,12
Computadores,procesador_principal,Intel Xeon Gold 6146,hilos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6148,nucleos_procesador,20
Computadores,procesador_principal,Intel Xeon Gold 6148,hilos_procesador,40
Computadores,procesador_principal,Intel Xeon Gold 6149,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6149,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6150,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon Gold 6150,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon Gold 6152,nucleos_procesador,22
Computadores,procesador_principal,Intel Xeon Gold 6152,hilos_procesador,44
Computadores,procesador_principal,Intel Xeon Gold 6154,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon Gold 6154,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon Gold 6208U,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6208U,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6210U,nucleos_procesador,20
Computadores,procesador_principal,Intel Xeon Gold 6210U,hilos_procesador,40
Computadores,procesador_principal,Intel Xeon Gold 6212U,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6212U,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 6222V,nucleos_procesador,20
Computadores,procesador_principal,Intel Xeon Gold 6222V,hilos_procesador,40
Computadores,procesador_principal,Intel Xeon Gold 6226,nucleos_procesador,12
Computadores,procesador_principal,Intel Xeon Gold 6226,hilos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6226R,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6226R,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6230,nucleos_procesador,20
Computadores,procesador_principal,Intel Xeon Gold 6230,hilos_procesador,40
Computadores,procesador_principal,Intel Xeon Gold 6230R,nucleos_procesador,26
Computadores,procesador_principal,Intel Xeon Gold 6230R,hilos_procesador,52
Computadores,procesador_principal,Intel Xeon Gold 6234,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 6234,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6238,nucleos_procesador,22
Computadores,procesador_principal,Intel Xeon Gold 6238,hilos_procesador,44
Computadores,procesador_principal,Intel Xeon Gold 6238R,nucleos_procesador,28
Computadores,procesador_principal,Intel Xeon Gold 6238R,hilos_procesador,56
Computadores,procesador_principal,Intel Xeon Gold 6240,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon Gold 6240,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon Gold 6240R,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6240R,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 6242,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6242,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6242R,nucleos_procesador,20
Computadores,procesador_principal,Intel Xeon Gold 6242R,hilos_procesador,40
Computadores,procesador_principal,Intel Xeon Gold 6244,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 6244,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6246,nucleos_procesador,12
Computadores,procesador_principal,Intel Xeon Gold 6246,hilos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6246R,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6246R,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6248,nucleos_procesador,20
Computadores,procesador_principal,Intel Xeon Gold 6248,hilos_procesador,40
Computadores,procesador_principal,Intel Xeon Gold 6248R,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6248R,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 6250,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 6250,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6252,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6252,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 6252N,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6252N,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 6253CL,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon Gold 6253CL,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon Gold 6254,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon Gold 6254,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon Gold 6256,nucleos_procesador,12
Computadores,procesador_principal,Intel Xeon Gold 6256,hilos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6258R,nucleos_procesador,28
Computadores,procesador_principal,Intel Xeon Gold 6258R,hilos_procesador,56
Computadores,procesador_principal,Intel Xeon Gold 6262,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6262,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 6262V,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6262V,hilos_procesador,6
Computadores,procesador_principal,Intel Xeon Gold 6266C,nucleos_procesador,22
Computadores,procesador_principal,Intel Xeon Gold 6266C,hilos_procesador,44
Computadores,procesador_principal,Intel Xeon Gold 6278C,nucleos_procesador,26
Computadores,procesador_principal,Intel Xeon Gold 6278C,hilos_procesador,52
Computadores,procesador_principal,Intel Xeon Gold 6312U,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6312U,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 6314U,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6314U,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6326,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6326,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6330,nucleos_procesador,28
Computadores,procesador_principal,Intel Xeon Gold 6330,hilos_procesador,56
Computadores,procesador_principal,Intel Xeon Gold 6330N,nucleos_procesador,28
Computadores,procesador_principal,Intel Xeon Gold 6330N,hilos_procesador,56
Computadores,procesador_principal,Intel Xeon Gold 6334,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 6334,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6336Y,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6336Y,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 6338,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6338,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6338N,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6338N,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6342,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6342,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 6346,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6346,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6348,nucleos_procesador,28
Computadores,procesador_principal,Intel Xeon Gold 6348,hilos_procesador,56
Computadores,procesador_principal,Intel Xeon Gold 6348H,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon Gold 6348H,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 6354,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon Gold 6354,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon Gold 6414U,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6414U,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6416H,nucleos_procesador,18
Computadores,procesador_principal,Intel Xeon Gold 6416H,hilos_procesador,36
Computadores,procesador_principal,Intel Xeon Gold 6418H,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6418H,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 6421N,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6421N,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6426Y,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6426Y,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6428N,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6428N,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6430,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6430,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6434,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 6434,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6438N,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6438N,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6438Y+,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6438Y+,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6442Y,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6442Y,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 6444Y,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6444Y,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6448H,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6448H,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6448Y,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6448Y,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6454S,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6454S,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6526Y,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6526Y,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6530,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6530,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6534,nucleos_procesador,8
Computadores,procesador_principal,Intel Xeon Gold 6534,hilos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6538N,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6538N,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6542Y,nucleos_procesador,24
Computadores,procesador_principal,Intel Xeon Gold 6542Y,hilos_procesador,48
Computadores,procesador_principal,Intel Xeon Gold 6544Y,nucleos_procesador,16
Computadores,procesador_principal,Intel Xeon Gold 6544Y,hilos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6548N,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6548N,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6548Y+,nucleos_procesador,32
Computadores,procesador_principal,Intel Xeon Gold 6548Y+,hilos_procesador,64
Computadores,procesador_principal,Intel Xeon Gold 6554S,nucleos_procesador,36
Computadores,procesador_principal,Intel Xeon Gold 6554S,hilos_procesador,72
Computadores,procesador_principal,Intel Xeon L3110,nucleos_procesador,2
Computadores,procesador_principal,Intel Xeon L3110,hilos_procesador,2
Computadores,procesador_principal,Intel Xeon L3360,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L3360,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon L3406,nucleos_procesador,2
Computadores,procesador_principal,Intel Xeon L3406,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon L3426,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L3426,hilos_procesador,8
Computadores,procesador_principal,Intel Xeon L5240,nucleos_procesador,2
Computadores,procesador_principal,Intel Xeon L5240,hilos_procesador,2
Computadores,procesador_principal,Intel Xeon L5310,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L5310,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon L5320,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L5320,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon L5335,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L5335,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon L5408,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L5408,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon L5410,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L5410,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon L5420,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L5420,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon L5430,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L5430,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon L5506,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L5506,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon L5520,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L5520,hilos_procesador,8
Computadores,procesador_principal,Intel Xeon L5530,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L5530,hilos_procesador,8
Computadores,procesador_principal,Intel Xeon L5609,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L5609,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon L5630,nucleos_procesador,4
Computadores,procesador_principal,Intel Xeon L5630,hilos_procesador,8
Computadores,procesador_principal,Intel Xeon L5638,nucleos_procesador,6
Computadores,procesador_principal,Intel Xeon L5638,hilos_procesador,12
Computadores,procesador_principal,Intel Xeon L5639,nucleos_procesador,6
Computadores,procesador_principal,Intel Xeon L5639,hilos_procesador,12
Computadores,procesador_principal,Intel Xeon L5640,nucleos_procesador,6
Computadores,procesador_principal,Intel Xeon L5640,hilos_procesador,12
Computadores,procesador_principal,Intel Xeon L7455,nucleos_procesador,6
Computadores,procesador_principal,Intel Xeon L7455,hilos_procesador,6
Computadores,procesador_principal,Intel Xeon Max 9480,nucleos_procesador,56
Computadores,procesador_principal,Intel Xeon Max 9480,hilos_procesador,112
Computadores,procesador_principal,Intel Xeon MV 3.20GHz,nucleos_procesador,2
Computadores,procesador_principal,Intel Xeon MV 3.20GHz,hilos_procesador,4
Computadores,procesador_principal,Intel Xeon Phi 7210,nucleos_procesador,64
Computadores,procesador_principal,Intel Xeon Phi 7210,hilos_procesador,256
Computadores,procesador_principal,Intel Xeon Phi 7290,nucleos_procesador,72
